3.009062258150571045e-01	8.648565203541314084e-02	1.926312945768913210e-01	5.342362068719291868e-01	1.701502694751065858e-01	9.336000952555745247e-02	2.125194214116739033e-01	6.592247581521217814e-01	9.571675481153908427e-01	9.996613655858713754e-01	5.478312466903588751e-01	4.279253711822447181e-01	2.801015700285192089e-02	1.133563528220266070e-01	3.959451778024899449e-01	4.125174131245912257e-03	9.892424022761908686e-01	6.444722650782516160e-01	1.235831335840849032e-01	6.104014660370827849e-01	8.808431666692768669e-01	5.877888987851671576e-01	1.765398504977899741e-01	4.594439590119856476e-01	2.935499722324963479e-02	1.811385204165147922e-01	2.403513544042268357e-02	6.538013676739736768e-01	7.771315790922526112e-01	1.689304272130506268e-01	7.859483349036414657e-01	9.011841723831143236e-01	1.022263119356408012e-01	9.349656797940085751e-01	8.545482068629598471e-01	7.579729159468598931e-01	6.893635649987203129e-01	8.261311309759604704e-01	4.566686272544394631e-01	7.723600890592549062e-01	4.942531163214725076e-02	8.152452215468681818e-01	4.805907438771834794e-01	3.679247012266185779e-01	6.082885722073000379e-01	1.469718964602062528e-02	6.628569684619330937e-01	9.119450412273655271e-01	3.896737596704780149e-01	1.882119566674349542e-01	1.878555775013152074e-01	8.796411305137494807e-01	7.108897286719606523e-02	8.122122972625815951e-01	4.652798744486925653e-01	5.215335006221278880e-01	4.397017895495752837e-01	7.508539021950234593e-01	5.670426453106131026e-01	3.712825425515945410e-01	8.833039490828697993e-01	1.555953389488036187e-01	6.944674105648478424e-01	1.519837517158892926e-01	2.673537455918433281e-01	4.092779904157669568e-01	8.407413163380027532e-01	1.122648114775431916e-01	8.297997072003319152e-01	4.364737469780278767e-01	4.558471634704810427e-01	2.941609104623026383e-01	9.989962390732052278e-01	6.684309673834605281e-01	6.538503032642818402e-01	7.330843961260280484e-02	8.238826486033301588e-02	7.895150112605620052e-01	2.017221863945289906e-01	6.640495465724782775e-02	3.500414846707237126e-01	1.759149089686024015e-01	8.349740195483628113e-01	7.839862112915343406e-01	1.552010587447177903e-01	6.503349540578040600e-01	2.664031438774716598e-01	3.554723636559371513e-01	3.582334116587040374e-01	7.017717995960811583e-01	7.579922702692750702e-01	3.245327677978874226e-01	4.512348374711794285e-02	6.020515994927542192e-01	9.573019409356926523e-01	8.143439685607154477e-01	6.989896808942892559e-01	1.358192033676106636e-01	8.306027435693758010e-01	1.553047111339611597e-02
1.400506428270991144e-01	4.125959058506724064e-01	1.620681430536827783e-01	6.309794147027817379e-01	7.504418968707111670e-01	5.979669971372243431e-01	8.949992685421979122e-01	6.034715277270685796e-01	5.981880066129098283e-01	9.476819010970501944e-01	7.301038302552661508e-01	5.992828405232305533e-01	7.624975788065850857e-01	2.812287729525867475e-01	1.022284327249844971e-01	9.121830031865826305e-01	8.047698809376435669e-01	7.508417804508576987e-01	7.362872821784711697e-01	4.322774978829952985e-01	7.816301183298167699e-01	4.706158534939708371e-02	9.963599812634216235e-02	4.821405412405184165e-01	9.574455078877089909e-01	5.467281364095094576e-01	4.283642294579007581e-01	5.641338952306889087e-01	5.164176619981110106e-01	1.743035429101216227e-01	1.285283130451853051e-02	1.777083172966875679e-01	6.788494008021384030e-01	2.127618065081736676e-01	2.218082748182218511e-01	2.600927492589187873e-01	5.956882744012633735e-01	4.971874921511554302e-02	8.525057457647813308e-01	8.665728760947619680e-01	6.938968984029048048e-01	1.163568671748517191e-01	1.932779512819193801e-02	8.208550083578096679e-01	3.332179265562547066e-01	9.727213587887253432e-01	5.544863054360154031e-01	6.175075582863921442e-01	5.804305774573059740e-01	1.167887282986175279e-01	9.098992166235273515e-01	4.095655916912988026e-02	9.389732436067987909e-02	8.971156629253047576e-01	3.673041330634425616e-01	1.578053013712285013e-01	3.574529747774403132e-01	3.526355822237251525e-01	2.327542218058764600e-01	3.984180863774708925e-01	1.942508912182823178e-01	1.367734093884128699e-01	9.209287354903453737e-01	3.108866679543693667e-01	3.650667986073419247e-01	7.552542203812885324e-01	7.105079173427614192e-01	6.758570125819031160e-01	7.554446326021380109e-01	6.861728388437822179e-01	1.638279134612674603e-02	4.679743271910573599e-01	7.708105319482241313e-01	2.272629839628255155e-01	6.105836382708847987e-01	8.923950023140957422e-01	7.310280686371068981e-01	8.201366437892931849e-01	3.816960337838183337e-01	6.210144226076397267e-01	6.481146836068076844e-01	9.704066550325984863e-01	4.878308864252987043e-01	9.411034828546924746e-01	3.202685659694207709e-01	8.497351076592776220e-01	4.569234421873011875e-01	5.346599484385213819e-01	9.129966621838128127e-01	8.146564200735835204e-01	8.071675975962089300e-01	4.362442925647265213e-01	9.689985678971223537e-01	4.125073507039636045e-01	3.577274295096121159e-01	4.653855956000707561e-02	9.987679749222745373e-01	7.532788645334709265e-01	5.845533358956489511e-02	1.681539641486788916e-01
7.279274672679452163e-01	1.447577433985803852e-01	4.423907109888327582e-01	6.078931136435403726e-01	4.032181216159651527e-01	6.480481672077829103e-01	2.736443351255420930e-01	1.174239050958216790e-01	5.613040569786598155e-02	6.151301566958010669e-01	8.125869210062742765e-01	4.788585088327681483e-01	2.400517017171316381e-01	3.321177306625706649e-01	8.107295974378698755e-01	3.205040632079376728e-01	2.510436120798299475e-01	1.602271281510442291e-01	2.673215669307075215e-01	4.921725755502105448e-01	6.980075061446127105e-01	5.358372557918928969e-01	8.197253615524335846e-02	9.021189914560634460e-01	4.192503354397419946e-01	2.520534952272435181e-01	4.275067843334987572e-01	7.144340819127157349e-01	7.472969421573991688e-01	5.751726301522902540e-01	3.386808098453938376e-01	3.866731407868190251e-01	7.774399444464398234e-01	2.701562337347428455e-01	8.761234494536510597e-01	3.870863817280333352e-01	6.888778100751914435e-01	3.434376495280432318e-01	7.313793524785388023e-01	7.789832574653386965e-01	7.577312264152641363e-01	9.740977353482437318e-01	5.882490978977864549e-01	1.535425671150272287e-01	4.541350341229271059e-01	9.262271111678727076e-01	2.762908562247301525e-01	1.664454363863403508e-01	9.012206100280311105e-01	5.010057260631607390e-01	2.170171087717835956e-01	1.532753021244740443e-01	8.736151682733562795e-01	5.353438458145096668e-01	4.123344741609948905e-01	4.473185129238357316e-01	9.665978011197842168e-01	8.928760169357922161e-01	5.709987413394241873e-01	9.998759126538625530e-01	4.651055659191961622e-01	4.407085549618895426e-01	6.514678070390893527e-01	9.806132843215015216e-01	9.891181095006805757e-01	5.099892727534689474e-01	2.339698893120486511e-01	3.805493824442103268e-01	2.629873137304559183e-01	9.013379170926306694e-01	9.699892432624942495e-01	2.774399455971254813e-02	3.537913991349215248e-01	7.288594727528304729e-01	7.499924236864458083e-01	1.964406818524970788e-01	9.319984317117213646e-02	7.485182615627853364e-01	1.832319829266230160e-01	2.915883823164033828e-02	1.558662317679204712e-03	9.041632398584840136e-01	3.506964024628123067e-01	7.617038322037366083e-01	3.763768382124321743e-02	2.775360176586267880e-01	8.238862863215428156e-01	7.898486765711167923e-01	1.864911838392907528e-01	5.397144007413660072e-01	4.498636016226010836e-01	5.192834988357490911e-01	9.416172958595099285e-01	8.786482899806246083e-01	3.515363641380963022e-01	3.497994260583765502e-01	1.971158196320799139e-01	2.324360834900095485e-01	2.656498618637208597e-01	1.366435422801209887e-01
3.918477101554549424e-01	2.803533600248755420e-01	3.028174289809103525e-01	8.088314102124289917e-01	2.224714112902511642e-01	9.721700299666867773e-01	3.624390016595013808e-02	6.338296035495227798e-02	8.903494071905294627e-01	1.026778327729862550e-01	4.714538415000344429e-01	6.962415734843003801e-01	9.879048690740581673e-01	1.655998822712234642e-01	7.099540249863842689e-01	9.613440009019678101e-01	3.398587329795704770e-01	6.929455001487916377e-02	8.105136989670654879e-01	7.129858179783420402e-01	4.022823386353386876e-01	6.133389663873208830e-01	4.054320979572741956e-01	4.647762087723628088e-02	6.976625883445664034e-02	8.290181308200006427e-01	1.072312207075519774e-01	5.001939991758116433e-01	7.107328401173429455e-01	8.229799683222971396e-02	9.962900230642438570e-01	9.984355570320240236e-01	6.642417136658573806e-01	8.989474017468629397e-01	3.993154165373298259e-01	4.996705472280877913e-01	3.863407180944565811e-01	9.649069848552336293e-01	9.957068643494598748e-01	3.146521607886010319e-02	4.702313929020227601e-01	2.479746367709066979e-01	3.598524970290414293e-01	5.803596538173645403e-01	2.340374741575943496e-01	4.944277772749662292e-01	5.418949996945019443e-01	1.127491406074522251e-01	6.799253250336367849e-03	9.770422965592735487e-01	3.034564065938568644e-01	7.961476404925696970e-01	3.497519668851358787e-01	5.553028476442298800e-01	8.502475336789676597e-01	7.237063352442985043e-02	7.517420991933106977e-01	7.997532108723131028e-01	3.569143459862460510e-01	7.891395917370026547e-01	4.708495053791261764e-02	9.618446129849855808e-02	3.998401490931136060e-01	1.964327500478169064e-01	1.707398068234018407e-01	6.865452507871615540e-01	8.664572640076967369e-01	9.955854917269061355e-01	9.038022124556929215e-01	3.857118585562970825e-01	2.256023898650367787e-01	9.740593931565424413e-01	4.341478689457509699e-01	1.510629038146880099e-01	2.487062953378856855e-01	2.577683502314643826e-01	4.701235786619567536e-01	2.767979604997399257e-01	1.168358146428253308e-01	7.855872838361941390e-01	4.643663608799882825e-01	4.004198110939541921e-01	9.792896777916689777e-01	2.843474649010768740e-01	4.644319043151285964e-01	5.296015971361421881e-01	6.498464990931118734e-01	5.886852198606412623e-01	2.014654258421563204e-01	2.011514450941864762e-02	7.013251300281231337e-02	2.613159516720171549e-01	8.675624137221882304e-02	4.908603569775127351e-01	7.411360505720430147e-01	7.679033515476312299e-01	5.020926265133383026e-01	1.592685626676959565e-02	6.114131913527379725e-01	1.112191602968490844e-01
4.706813038586102893e-01	7.690642104851338479e-01	4.368883702232735367e-01	8.448514889185082533e-01	3.332788728411526513e-01	4.883426989232484416e-01	6.540001654872533710e-01	6.470837045871369320e-03	9.734603952924695269e-01	5.400256801756593283e-01	8.660014839153747923e-01	3.184625752876534266e-01	7.435042007926938590e-01	5.082501063334874392e-01	9.648363664704991960e-01	6.740559636770747654e-01	5.075288189550302143e-01	9.742183304790378306e-01	2.344861814403161882e-01	4.279907418960434695e-01	7.960161891162470527e-01	7.490520682438985833e-01	1.997709802517511068e-02	6.533908947736133399e-01	5.953590088299335337e-01	6.307624997266930711e-01	3.534901058462691648e-01	5.933858141087892113e-01	9.988888633290617936e-01	8.051956722342971107e-01	2.294156756407800257e-01	8.118422670922722517e-01	1.569570923638129445e-01	2.464636413610851173e-01	5.675328269570489859e-02	7.967204449107294639e-01	1.423909360452331185e-01	3.727520854383040705e-01	5.859969145405897750e-01	5.833612138801582692e-01	7.837002257227169144e-01	5.372424387421095293e-01	1.366249890371729059e-02	8.435902168618570895e-01	4.315717321114664884e-01	5.715896884847538884e-01	6.861105732991674699e-01	9.288334431174882777e-01	5.217668232280768814e-01	9.289744859395697718e-01	5.681105014973464318e-02	2.874890943118038056e-01	8.870079961732825202e-01	6.489391648677852453e-01	3.085740298721381114e-01	7.414251808758544060e-01	9.413469622837299378e-01	2.397706568172980335e-01	7.216179231748476308e-01	7.146719132920019701e-01	5.448410993849339690e-02	9.665429709536359493e-01	7.815997761749446937e-01	7.931553943942115659e-02	6.778070135643197158e-01	5.678644324267492216e-01	4.834960297036126065e-01	3.056838517362083785e-01	3.360042367431373966e-01	8.000725513953057533e-01	9.441276530181473836e-01	1.331416428980727318e-01	1.349555544183799194e-01	4.988600438491790356e-01	3.705679789494625842e-01	6.381337669472412211e-01	6.193866036156830956e-01	9.475766667101291896e-01	7.810439252252673326e-01	6.487792508118928048e-03	9.179314794619204410e-01	5.692087413879826086e-01	6.234205554832477070e-01	3.119725427211171853e-01	8.808368047194931050e-01	4.344752160309328648e-01	9.548026897675432334e-02	7.620928995175914045e-01	3.974091770938703583e-02	7.807016593952353922e-02	6.664556407477687516e-01	7.699509667287351977e-01	4.391641927946159374e-01	9.051526218264467349e-01	3.030287271215987843e-01	6.749820249217681756e-01	9.186381858586933902e-02	4.321697898482498301e-01	5.389657815447957967e-01	2.673531558485503501e-01
6.833909677889626888e-01	3.209036621736511830e-01	2.199161188268411449e-01	9.635654798163411083e-01	5.654729112164535998e-01	9.366627956424399271e-01	6.432462038097247481e-01	2.606751222560687031e-01	9.399314812648162931e-01	5.801299586250530105e-01	8.669975355922681093e-01	9.136912626439787077e-01	7.561363096316110477e-01	7.137807427660702864e-02	1.993488335195980898e-01	6.133611200376114514e-01	5.760818988703267918e-01	4.333717731938447892e-01	6.713977613737585060e-01	7.975876425160907113e-01	9.568827727839963604e-01	4.084731515997984674e-01	4.421339923766467450e-01	4.969582048003684527e-01	3.054804799786173808e-01	1.030550637862686081e-01	3.129379470229495253e-01	9.103390537694187046e-01	6.329909350010977098e-01	2.059766450460331910e-01	7.199215035783297356e-01	6.140109680051089036e-01	5.056822388692282511e-01	8.897452997268580077e-01	5.488202807105784231e-01	9.929349462454998276e-01	5.002505277818145579e-01	6.228081519061292592e-01	8.710006325798722582e-01	8.366427593235393756e-01	8.384886915149623032e-01	1.742436556712562146e-01	6.783676139121824766e-01	3.373184988538002749e-02	9.051012046100243014e-01	9.730145092084252489e-01	7.263155834455455873e-01	7.059010759628496778e-01	7.455383592951229099e-01	1.658493873521800221e-01	7.602789964362693942e-01	8.217491849407987381e-02	2.778888855449221928e-01	7.165046362579753358e-01	7.502766339972154475e-01	3.340000632957751403e-02	1.560005340796124518e-01	3.527230642763728996e-01	7.799225802951785802e-01	8.461925769585738610e-01	3.313711192625667934e-01	6.276975302176647231e-01	9.525844688983245989e-01	4.040555847000071310e-01	2.950329169865862911e-01	3.322646922924403778e-01	8.249671736497438124e-01	5.496399547867391044e-01	9.272544261290055490e-01	8.888571811814008905e-01	5.187775033457797669e-02	2.559219390933498151e-02	6.911253752955897056e-01	3.876005166167377780e-01	1.147849579832482814e-02	6.414152774943955304e-01	8.410043250279077842e-01	7.645970224566424056e-01	2.299682417234254483e-01	6.711136547510258010e-01	9.069022378906699267e-01	6.363742303841053438e-01	8.539878048044283743e-01	8.202715078222571066e-01	7.744688447268091025e-01	5.156015696727641595e-01	7.608991544968706222e-01	7.838228783619503037e-01	9.582664968398322269e-01	9.826684887122281165e-01	8.685637822242934236e-01	2.427780145267410816e-02	6.079727865582579271e-01	4.371040685456730746e-01	9.916414837376363867e-02	4.630842849757900170e-01	6.578020539059310501e-01	1.505140118967200902e-01	9.631809462082174811e-02	7.133978665305263922e-01
6.172736123577757805e-01	6.312787002601967234e-01	3.435461955127264710e-01	5.579828124047309101e-01	3.459912962267895908e-01	6.917454683251131886e-01	5.587622519748021155e-01	1.186587321549992247e-02	4.384311866479061459e-01	8.910631576185796821e-01	5.389569626990811102e-01	1.303944658343012541e-01	5.136179655987048731e-01	8.405096586408877801e-02	2.122987887027597553e-01	4.109980385586300411e-01	7.461477820099872149e-01	9.015650818124733012e-01	8.540048115132428119e-01	4.271674453858369525e-01	5.714933291455895903e-01	3.920426975299993178e-01	3.285408940606304729e-01	8.176110005982940576e-01	6.966825087415553508e-01	4.105324893572108724e-01	6.958974462172227149e-01	2.412824897851320038e-01	3.307385165966442164e-01	7.382946046351424041e-01	1.228205941325334338e-01	6.323285852686534314e-01	7.302291037413062291e-01	5.359030903277618441e-01	4.331120594990862660e-01	3.122770703188307850e-01	7.856400813925907833e-01	5.765057531495637599e-01	4.004601724777395733e-01	7.161212169452908505e-01	7.332981786327388285e-01	7.959722756552009004e-01	2.386133171302651235e-02	7.208802284627844337e-01	1.202122317161179454e-01	3.538122951433978480e-01	1.443377751856053104e-01	1.379430366239808858e-01	3.903165694183237111e-01	5.858429148176155232e-01	7.311288374848694538e-01	9.210585281077589004e-01	6.242941844082067204e-01	8.429072542613054164e-01	2.370241731929314533e-01	7.821212732018228975e-01	3.830042489141870510e-01	8.188588071552382885e-01	4.522360611529659957e-01	8.775126274597385700e-01	3.015246428035529558e-01	2.337288402618233896e-01	2.790359279484929678e-01	8.271379211765644834e-01	2.374955897842792041e-01	2.777351171428523724e-01	5.263581552517307971e-01	4.132500926353356308e-01	1.464023086427966858e-01	9.904898007384308478e-01	1.682735249557945068e-01	7.277640011267615394e-01	7.643635330263506278e-01	3.622417303950202783e-01	8.474745821909297483e-01	4.199805402357998929e-01	9.429936746632164857e-01	5.801499724582090955e-01	5.748103384976969155e-01	6.935685192426678247e-01	4.809179357501592866e-01	8.005788450698269054e-01	2.212785235733625289e-01	2.087014038282428707e-01	9.974238855162002038e-01	1.428433300988114496e-01	9.934223067189269507e-01	4.984648038073677956e-01	2.472835440404558272e-01	7.697388086222035630e-01	4.904917545149131142e-01	1.512921043635995222e-02	5.423076077773915094e-01	6.475418939074752966e-01	9.661731800105322066e-01	4.922111801441866330e-01	2.277679440952415924e-01	3.970887179925454147e-01	4.351091081992467524e-01	3.025884951279018686e-01
2.909679715349039464e-01	4.893767450480747128e-01	2.117412881536842040e-01	6.101991659764467446e-01	8.985001829054324318e-01	6.056528719206502043e-01	3.795498738756878376e-01	6.575351078645852443e-02	1.581199220570274067e-01	6.494501742636802355e-01	1.553523146692745716e-01	6.487892645838337913e-01	5.605642663028634898e-01	5.666462448209745872e-01	5.716613653877589130e-01	7.953498990017293657e-02	6.070793475566250708e-01	2.141742731882723128e-02	9.845945076791403627e-01	9.496273652236916218e-01	7.441024944898009252e-01	9.774002912404059495e-01	4.370884113206376931e-01	4.539635723795660827e-01	7.292846892766770006e-01	4.636235614749193434e-01	9.434405936397431969e-01	6.048788633241453105e-02	3.510011042540450710e-01	9.451050518236425724e-02	9.328592725777407058e-02	5.379521119522776562e-01	9.380298275682987796e-01	1.405241802236373294e-01	2.432174356273220095e-01	2.384097070171471433e-01	4.325672690379285257e-01	7.583842480057249036e-01	3.494058079374711134e-01	5.809160914825035604e-01	5.331681652422839424e-01	3.907534450649829960e-02	2.829619776275950072e-01	1.111292100342464728e-02	2.735348196841396184e-01	2.456648603770700268e-01	1.145241641565718504e-01	1.286488366507970715e-01	3.451380204282532560e-01	8.674061505058672239e-01	5.488105004614836080e-01	8.534498442348187330e-01	8.895265911715266594e-02	8.575389314635417648e-03	5.453184036639546761e-01	4.321519188534654887e-01	6.977634897655221602e-01	8.519329368306808314e-01	7.712799657615820870e-02	8.722791553647870622e-01	3.508905545904310586e-01	8.340268149932463793e-01	4.120516513108452017e-01	2.497117174243457249e-02	7.696597293978274523e-01	2.163868140120510652e-01	7.362991568806758202e-01	3.553198038134979253e-01	9.367661491575662858e-02	9.692473081179545646e-01	6.551694699739073480e-01	4.554255161039086897e-01	2.710864884495045590e-01	9.856882148470555993e-01	3.697672000066128950e-01	9.443647635248220151e-01	2.627630693034233023e-02	9.164932165612178494e-01	6.443968569309783678e-01	8.327538764421714701e-01	4.231937259507290161e-02	7.804697269052848219e-01	1.868556886849224163e-01	1.574463732814782579e-01	2.424650489338456838e-01	6.120132157027755593e-01	9.467393925662753729e-01	9.403349687096036469e-01	5.615630869119746515e-01	3.124734813252880716e-01	1.378723092940681294e-02	1.069857924703843111e-01	7.044626553014933235e-01	5.053386062346831853e-02	4.578646679808063835e-01	6.472963843114399873e-01	2.040888426222560170e-01	5.459883183179845556e-01	6.723698298538153262e-01	4.937305259697226667e-01
6.709044213093139364e-01	3.194716490111865204e-01	1.474386225465122990e-01	7.344473471036210288e-01	6.431971611583002790e-01	4.269751823481496844e-01	3.074629767308567629e-01	6.931226384526755213e-01	9.419135428458964565e-01	5.886273462343162288e-01	1.162293919024708355e-01	9.299089881815393310e-01	9.365414193815735366e-01	3.461739747681366053e-01	6.544101606478610611e-01	3.242314378498424299e-01	6.259486375041942718e-01	3.428582891875454619e-01	8.129668853471412326e-01	6.635290490155292265e-01	3.078293771364656317e-01	5.581398991130390730e-01	3.933333700669165989e-01	8.547731261437478967e-01	2.162955266530017795e-01	4.571673178826033412e-01	9.995020829143068664e-01	6.059377448916331010e-01	9.793770992747834470e-01	2.040491098819876559e-01	3.090179229490913615e-01	6.284354586549822930e-01	2.922178729762487936e-01	3.290832017105740359e-01	1.647293879125613092e-01	4.377383840699032858e-01	5.953195228438876718e-01	7.459360962164607312e-01	9.192548823095633148e-01	9.243224931619806739e-01	4.992440658660645125e-01	2.806738382533472409e-01	2.694152726896491545e-01	6.924513140209618278e-01	6.251345683180854484e-01	6.493921121149530684e-01	2.801984620957057581e-01	3.352545104138331400e-01	9.259961281052331294e-02	3.415311873142642396e-01	7.092964940834416421e-01	9.608107425949730107e-02	2.741437701907365465e-01	1.786387572392134082e-01	5.021294919016173752e-01	5.230435074043944255e-01	4.898483023184732055e-01	2.310923036501394412e-01	4.298283678775325356e-01	8.726771748516662930e-01	6.494827068018937943e-02	2.953699749026582611e-01	4.344669046708349303e-01	5.355920669270411993e-01	2.779444337950438548e-01	9.236247417166087992e-02	9.089525735412448126e-01	4.050610034982526919e-01	1.466596783233298229e-02	4.031553319573317751e-01	9.014521748505404108e-01	4.963437234873242510e-01	8.810520685591960444e-02	7.155567653676231377e-01	9.725924993085839354e-01	7.211111068500508647e-01	3.846502454048676967e-01	4.125443395937308244e-01	8.971892571054493892e-01	6.074411664621234275e-01	1.888841137851682284e-02	9.171835464987064812e-01	4.781725406476271534e-01	2.993819819319512021e-01	6.081222800990693234e-01	4.545597953103329703e-01	2.340674101238102711e-01	1.951410903325003776e-01	6.635196851601669055e-01	4.118524850159395179e-01	7.386849695799049265e-01	9.772161214441432708e-02	9.549537240883620992e-02	9.911328955751774750e-01	1.227275888803069925e-01	2.443055250155475866e-01	8.143519009023918453e-01	9.991452947871611867e-01	1.049297487238759485e-01	8.030843987888345303e-01
9.800121747129438843e-01	6.041848658305876141e-01	1.720913329898080546e-01	7.809883227168565867e-01	8.899985117065234430e-01	5.325705501981887746e-01	2.072461259658359145e-01	6.313739424057304150e-01	7.830866053921535785e-01	2.810499949592051294e-01	5.177258803083869543e-01	4.688261003760549883e-01	6.908444235666868494e-01	9.483098951174884217e-02	5.345794289440166658e-01	2.322274668222454874e-01	7.461600697728089093e-01	6.571258534302474308e-01	7.448304671653205311e-02	3.392983182804181208e-01	1.400880497254805013e-01	7.652186556586049182e-02	8.573863554554750355e-01	4.837677946995364575e-01	2.492171538339249537e-02	2.813420262221936197e-01	9.567268603535816762e-02	4.743195202876033800e-01	3.219111929620370738e-01	7.722818742281172266e-01	3.036283552435571353e-01	7.548398368558441041e-01	6.134385946016406299e-01	9.825562919850586718e-01	6.973111321402587492e-01	1.695379184299825592e-01	6.865994620221583800e-01	1.551030435810369923e-01	6.624170516236285167e-01	7.208138076380119497e-01	2.569323573696269403e-01	2.857511965939744103e-01	6.446012970056909097e-01	6.794697502202114991e-01	6.532715336411640816e-01	5.981252300025967639e-01	2.567609641711974255e-01	6.485027154129496818e-01	2.841643599017553701e-01	3.128342145078916170e-01	8.013571017810411368e-01	4.069633332650669510e-01	4.328579511166988913e-01	1.872424375687730125e-01	4.387722349628907503e-01	8.600639946110684164e-01	8.202086391237680685e-01	3.216771247864649297e-01	8.580465760586201140e-01	4.801310467665250714e-01	2.893290826279758532e-01	8.814953584667458708e-01	1.617492176674115711e-01	7.480928666478934286e-01	5.033372425750092249e-01	8.656131308745473874e-02	3.864799386378041657e-01	5.178407582156485667e-02	5.860076564002614230e-01	1.921018639425959851e-01	3.476577089599856007e-01	3.204664965858179393e-01	4.516663432240686227e-01	5.352297435803032855e-02	5.878982631332342335e-01	2.105310457739562047e-02	5.953027670857484743e-01	5.369676543151969961e-01	8.321312011666659458e-02	7.067675396967029178e-01	8.634663662989555677e-01	3.747998737698354788e-01	6.172368714664104861e-01	1.914773434302563526e-01	9.425983903868984104e-01	1.824287985644001964e-02	3.960312414843136786e-01	8.097631485579515065e-01	6.512354406001753526e-01	9.867409967692548634e-01	2.402783661760148348e-01	5.499653191730725643e-01	5.061275274017967840e-01	8.329441239496484517e-01	1.961677895830401530e-01	4.895283313987666141e-01	1.672924491904497213e-01	1.854985894796318258e-01	7.894587049128298784e-02	2.521017916299050921e-02
